  Time                 , V(VgHighside:+,L6:1) , I(L6)                
  2.425017703897e-08  ,2.000000000000e+01  ,4.766952587836e-05  
  2.435017780042e-08  ,2.000000000000e+01  ,4.800240833894e-05  
  2.445017856187e-08  ,2.000000000000e+01  ,4.841838390313e-05  
  2.455017932332e-08  ,2.000000000000e+01  ,4.892365469172e-05  
  2.465018008477e-08  ,2.000000000000e+01  ,4.952451949437e-05  
  2.475018084622e-08  ,2.000000000000e+01  ,5.022736555501e-05  
  2.485018160767e-08  ,2.000000000000e+01  ,5.103866073064e-05  
  2.495018236912e-08  ,2.000000000000e+01  ,5.196494574903e-05  
  2.505018313057e-08  ,2.000000000000e+01  ,5.301282628387e-05  
  2.515018389201e-08  ,2.000000000000e+01  ,5.418914698993e-05  
  2.525018465346e-08  ,2.000000000000e+01  ,5.550017543673e-05  
  2.535018541491e-08  ,2.000000000000e+01  ,5.695116520029e-05  
  2.545018617636e-08  ,2.000000000000e+01  ,5.854896757542e-05  
  2.555018693781e-08  ,2.000000000000e+01  ,6.029936113790e-05  
  2.565018769926e-08  ,2.000000000000e+01  ,6.220859277911e-05  
  2.575018846071e-08  ,2.000000000000e+01  ,6.428304642146e-05  
  2.585018922216e-08  ,2.000000000000e+01  ,6.652912228797e-05  
  2.595018998361e-08  ,2.000000000000e+01  ,6.895318475553e-05  
  2.605019074506e-08  ,2.000000000000e+01  ,7.156153161748e-05  
  2.615019150651e-08  ,2.000000000000e+01  ,7.436036902664e-05  
  2.625019226796e-08  ,2.000000000000e+01  ,7.735578684499e-05  
  2.635019302941e-08  ,2.000000000000e+01  ,8.055373257779e-05  
  2.645019379086e-08  ,2.000000000000e+01  ,8.395998324360e-05  
  2.655019455231e-08  ,2.000000000000e+01  ,8.758011492007e-05  
  2.665019531376e-08  ,2.000000000000e+01  ,9.141946984324e-05  
  2.675019607520e-08  ,2.000000000000e+01  ,9.548312098981e-05  
  2.685019683665e-08  ,2.000000000000e+01  ,9.977583409651e-05  
  2.695019759810e-08  ,2.000000000000e+01  ,1.043020270814e-04  
  2.705019835955e-08  ,2.000000000000e+01  ,1.090657268513e-04  
  2.715019912100e-08  ,2.000000000000e+01  ,1.140705234786e-04  
  2.725019988245e-08  ,2.000000000000e+01  ,1.193100971767e-04  
  2.735020064390e-08  ,2.000000000000e+01  ,1.247564169452e-04  
  2.745020140535e-08  ,2.000000000000e+01  ,1.304027662299e-04  
  2.755020216680e-08  ,2.000000000000e+01  ,1.362496015087e-04  
  2.765020292825e-08  ,2.000000000000e+01  ,1.422998351036e-04  
  2.775020368970e-08  ,2.000000000000e+01  ,1.485572638523e-04  
  2.785020445115e-08  ,2.000000000000e+01  ,1.550260474726e-04  
  2.795020521260e-08  ,2.000000000000e+01  ,1.617105369345e-04  
  2.805020597405e-08  ,2.000000000000e+01  ,1.686152194378e-04  
  2.815020673550e-08  ,2.000000000000e+01  ,1.757447021957e-04  
  2.825020749694e-08  ,2.000000000000e+01  ,1.831037089441e-04  
  2.835020825839e-08  ,2.000000000000e+01  ,1.906970805679e-04  
  2.845020901984e-08  ,2.000000000000e+01  ,1.985297768945e-04  
  2.855020978129e-08  ,2.000000000000e+01  ,2.066068787102e-04  
  2.865021054274e-08  ,2.000000000000e+01  ,2.149335896533e-04  
  2.875021130419e-08  ,2.000000000000e+01  ,2.235152379143e-04  
  2.885021206564e-08  ,2.000000000000e+01  ,2.323572776400e-04  
  2.895021282709e-08  ,2.000000000000e+01  ,2.414652901278e-04  
  2.905021358854e-08  ,2.000000000000e+01  ,2.508449847654e-04  
  2.915021434999e-08  ,2.000000000000e+01  ,2.605021996652e-04  
  2.925021511144e-08  ,2.000000000000e+01  ,2.704429021354e-04  
  2.935021587289e-08  ,2.000000000000e+01  ,2.806731888812e-04  
  2.945021663434e-08  ,2.000000000000e+01  ,2.911992860262e-04  
  2.955021739579e-08  ,2.000000000000e+01  ,3.020275488964e-04  
  2.965021815724e-08  ,2.000000000000e+01  ,3.131644616439e-04  
  2.975021891868e-08  ,2.000000000000e+01  ,3.246166366841e-04  
  2.985021968013e-08  ,2.000000000000e+01  ,3.363908139653e-04  
  2.995022044158e-08  ,2.000000000000e+01  ,3.484938600887e-04  
  3.005022120303e-08  ,2.000000000000e+01  ,3.609327672901e-04  
  3.015022196448e-08  ,2.000000000000e+01  ,3.737146523054e-04  
  3.025022272593e-08  ,2.000000000000e+01  ,3.868467551119e-04  
  3.035022348738e-08  ,2.000000000000e+01  ,4.003364374812e-04  
  3.045022424883e-08  ,2.000000000000e+01  ,4.141911816446e-04  
  3.055022501028e-08  ,2.000000000000e+01  ,4.284185886342e-04  
  3.065022577173e-08  ,2.000000000000e+01  ,4.430263767003e-04  
  3.075022653318e-08  ,2.000000000000e+01  ,4.580223795833e-04  
  3.085022729463e-08  ,2.000000000000e+01  ,4.734145448164e-04  
  3.095022805608e-08  ,2.000000000000e+01  ,4.892109318544e-04  
  3.105022881753e-08  ,2.000000000000e+01  ,5.054197102410e-04  
  3.115022957898e-08  ,2.000000000000e+01  ,5.220491577689e-04  
  3.125023034042e-08  ,2.000000000000e+01  ,5.391076584708e-04  
  3.135023110187e-08  ,2.000000000000e+01  ,5.566037007451e-04  
  3.145023186332e-08  ,2.000000000000e+01  ,5.745458753879e-04  
  3.155023262477e-08  ,2.000000000000e+01  ,5.929428735771e-04  
  3.165023338622e-08  ,2.000000000000e+01  ,6.118034849478e-04  
  3.175023414767e-08  ,2.000000000000e+01  ,6.311365954604e-04  
  3.185023490912e-08  ,2.000000000000e+01  ,6.509511856390e-04  
  3.195023567057e-08  ,2.000000000000e+01  ,6.712563283821e-04  
  3.205023643202e-08  ,2.000000000000e+01  ,6.920611870088e-04  
  3.215023719347e-08  ,2.000000000000e+01  ,7.133750133684e-04  
  3.225023795492e-08  ,2.000000000000e+01  ,7.352071457544e-04  
  3.235023871637e-08  ,2.000000000000e+01  ,7.575670070261e-04  
  3.245023947782e-08  ,2.000000000000e+01  ,7.804641026322e-04  
  3.255024023927e-08  ,2.000000000000e+01  ,8.039080187009e-04  
  3.265024100072e-08  ,2.000000000000e+01  ,8.279084200793e-04  
  3.275024176216e-08  ,2.000000000000e+01  ,8.524750484491e-04  
  3.285024252361e-08  ,2.000000000000e+01  ,8.776177205395e-04  
  3.295024328506e-08  ,2.000000000000e+01  ,9.033463261554e-04  
  3.305024404651e-08  ,2.000000000000e+01  ,9.296708263789e-04  
  3.315024480796e-08  ,2.000000000000e+01  ,9.566012517968e-04  
  3.325024556941e-08  ,2.000000000000e+01  ,9.842608894076e-04  
  3.335024633086e-08  ,2.000000000000e+01  ,1.013128727235e-03  
  3.345024709231e-08  ,2.000000000000e+01  ,1.043630258899e-03  
  3.355024785376e-08  ,2.000000000000e+01  ,1.076115681702e-03  
  3.365024861521e-08  ,2.000000000000e+01  ,1.110886981756e-03  
  3.375024937666e-08  ,2.000000000000e+01  ,1.148219422508e-03  
  3.385025013811e-08  ,2.000000000000e+01  ,1.188374599731e-03  
  3.395025089956e-08  ,2.000000000000e+01  ,1.231607975729e-03  
  3.405025166101e-08  ,2.000000000000e+01  ,1.278173253465e-03  
  3.415025242246e-08  ,2.000000000000e+01  ,1.328324980089e-03  
  3.425025318390e-08  ,2.000000000000e+01  ,1.382320136524e-03  
  3.435025394535e-08  ,2.000000000000e+01  ,1.440419123848e-03  
  3.445025470680e-08  ,2.000000000000e+01  ,1.502886372409e-03  
  3.455025546825e-08  ,2.000000000000e+01  ,1.569990702510e-03  
  3.465025622970e-08  ,2.000000000000e+01  ,1.642005514769e-03  
  3.475025699115e-08  ,2.000000000000e+01  ,1.719208856586e-03  
  3.485025775260e-08  ,2.000000000000e+01  ,1.801883395591e-03  
  3.495025851405e-08  ,2.000000000000e+01  ,1.890316320529e-03  
  3.505025927550e-08  ,2.000000000000e+01  ,1.984799182260e-03  
  3.515026003695e-08  ,2.000000000000e+01  ,2.085627685575e-03  
  3.525026079840e-08  ,2.000000000000e+01  ,2.193101450961e-03  
  3.535026155985e-08  ,2.000000000000e+01  ,2.307523705629e-03  
  3.545026232130e-08  ,2.000000000000e+01  ,2.429200965446e-03  
  3.555026308275e-08  ,2.000000000000e+01  ,2.558442683585e-03  
  3.565026384420e-08  ,2.000000000000e+01  ,2.695560870071e-03  
  3.575026460564e-08  ,2.000000000000e+01  ,2.840869684314e-03  
  3.585026536709e-08  ,2.000000000000e+01  ,2.994685003663e-03  
  3.595026612854e-08  ,2.000000000000e+01  ,3.157323969091e-03  
  3.605026688999e-08  ,2.000000000000e+01  ,3.329104510373e-03  
  3.615026765144e-08  ,2.000000000000e+01  ,3.510344851687e-03  
  3.625026841289e-08  ,2.000000000000e+01  ,3.701362999687e-03  
  3.635026917434e-08  ,2.000000000000e+01  ,3.902476215695e-03  
  3.645026993579e-08  ,2.000000000000e+01  ,4.114000473298e-03  
  3.655027069724e-08  ,2.000000000000e+01  ,4.336249903067e-03  
  3.665027145869e-08  ,2.000000000000e+01  ,4.569536226887e-03  
  3.675027222014e-08  ,2.000000000000e+01  ,4.814168181997e-03  
  3.685027298159e-08  ,2.000000000000e+01  ,5.070450939125e-03  
  3.695027374304e-08  ,2.000000000000e+01  ,5.338685513330e-03  
  3.705027450449e-08  ,2.000000000000e+01  ,5.619168173335e-03  
