4.395032704449e-08	1.764521227130e+02
4.405032780594e-08	1.754633036010e+02
4.415032856739e-08	1.744759849450e+02
4.425032932884e-08	1.734901444330e+02
4.435033009029e-08	1.725057615290e+02
4.445033085174e-08	1.715228173930e+02
4.455033161319e-08	1.705412948020e+02
4.465033237464e-08	1.695611780710e+02
4.475033313608e-08	1.685824529780e+02
4.485033389753e-08	1.676051067050e+02
4.495033465898e-08	1.666291277730e+02
4.505033542043e-08	1.656545059840e+02
4.515033618188e-08	1.646812323590e+02
4.525033694333e-08	1.637092990950e+02
4.535033770478e-08	1.627386995130e+02
4.545033846623e-08	1.617694280970e+02
4.555033922768e-08	1.608014803170e+02
4.565033998913e-08	1.598348526730e+02
4.575034075058e-08	1.588695425720e+02
4.585034151203e-08	1.579057360720e+02
4.595034227348e-08	1.569430616930e+02
4.605034303493e-08	1.559816817070e+02
4.615034379638e-08	1.550218006820e+02
4.625034455782e-08	1.540630549720e+02
4.635034531927e-08	1.531057954210e+02
4.645034608072e-08	1.521496764340e+02
4.655034684217e-08	1.511950535780e+02
4.665034760362e-08	1.502415791270e+02
4.675034836507e-08	1.492896148010e+02
4.685034912652e-08	1.483389841680e+02
4.695034988797e-08	1.473896894810e+02
4.705035064942e-08	1.464417382190e+02
4.715035141087e-08	1.454951393090e+02
4.725035217232e-08	1.445499022610e+02
4.735035293377e-08	1.436060369770e+02
4.745035369522e-08	1.426635537190e+02
4.755035445667e-08	1.417224630930e+02
4.765035521812e-08	1.407827760670e+02
4.775035597956e-08	1.398445039700e+02
4.785035674101e-08	1.389076584840e+02
4.795035750246e-08	1.379722516470e+02
4.805035826391e-08	1.370382958500e+02
4.815035902536e-08	1.361058038370e+02
4.825035978681e-08	1.351747887020e+02
4.835036054826e-08	1.342452638750e+02
4.845036130971e-08	1.333172431280e+02
4.855036207116e-08	1.323907405580e+02
4.865036283261e-08	1.314657705880e+02
4.875036359406e-08	1.305423479710e+02
4.885036435551e-08	1.296204877610e+02
4.895036511696e-08	1.287002053260e+02
4.905036587841e-08	1.277815163290e+02
4.915036663986e-08	1.268644367300e+02
4.925036740130e-08	1.259489827780e+02
